1010001011010000011100	203
1010001011010000011101	107
1000001011010000011100	89
1010110011000011100100	55
1010110011000011100101	40
1000001011010000011110	33
1010011111010011001100	25
1000110011010011100100	24
1000001011010000011101	23
1010001011010000011000	20
1010110011000011100001	19
1010001011010000100100	16
1010001011010000011110	15
1010110011000011100111	13
1000001011010000011001	13
1010110011010011100100	13
1010011111010011001011	12
1010001011010000011111	11
1010001011010011100100	11
